timestamp,IMU_acc_x,IMU_acc_y,IMU_acc_z,IMU_vel_x,IMU_vel_y,IMU_vel_z,Razor_acc_x,Razor_acc_y,Razor_acc_z,Razor_vel_x,Razor_vel_y,Razor_vel_z,LC_data,speed,current,duty_cycle
0:00:00.543229,2,-122,-970,-1,-12,0,-0.022,0.002,1.01,0.16,-0.069,-0.809,2086,12,222,2
0:00:00.550982,10,-117,-973,2,-10,0,-0.021,0.002,1.015,0.046,-0.038,-0.9,2086,12,222,2
0:00:00.562613,0,-121,-974,2,-10,1,-0.023,0.002,1.014,0.046,-0.038,-0.9,2086,12,222,2
0:00:00.583075,8,-114,-983,0,-9,1,-0.021,-0.002,1.015,0.076,-0.122,-0.877,2086,12,222,2
0:00:00.583140,1,-118,-976,-2,-13,2,-0.023,-0.002,1.014,0.175,-0.145,-0.87,2086,12,222,2
0:00:00.583185,3,-124,-973,1,-10,2,-0.023,0.0,1.013,0.153,-0.175,-0.801,2076,12,222,2
0:00:00.591147,9,-123,-974,0,-12,0,-0.023,0.0,1.013,0.099,-0.16,-0.816,2076,12,222,2
0:00:00.593069,11,-119,-976,0,-12,1,-0.023,0.003,1.009,0.122,-0.29,-0.87,2076,12,222,2
0:00:00.601043,15,-118,-967,1,-11,0,-0.022,0.003,1.016,0.076,-0.183,-0.847,2076,12,222,2
0:00:00.606107,18,-119,-978,0,-11,1,-0.023,0.001,1.017,0.107,-0.13,-0.809,2076,12,222,2
0:00:00.621479,9,-114,-973,1,-11,2,-0.023,0.002,1.014,0.107,-0.13,-0.809,2076,12,222,2
0:00:00.621864,9,-119,-988,2,-9,1,-0.022,0.0,1.016,0.168,-0.153,-0.847,2076,12,222,2
0:00:00.626918,2,-118,-978,2,-9,1,-0.021,0.001,1.014,0.069,-0.206,-0.969,-4529,12,222,2
0:00:00.647864,2,-121,-976,1,-12,1,-0.023,0.001,1.014,0.084,-0.114,-0.824,-4529,12,222,2
0:00:00.652879,5,-124,-981,-1,-11,0,-0.023,0.001,1.014,0.038,-0.122,-0.877,-4529,12,222,2
0:00:00.653588,11,-118,-969,0,-13,1,-0.022,0.001,1.013,0.069,-0.069,-0.9,-4529,12,222,2
0:00:00.662887,4,-115,-975,2,-11,2,-0.022,0.001,1.013,0.175,-0.076,-0.877,-4529,12,222,2
0:00:00.662962,9,-124,-978,0,-13,1,-0.022,0.003,1.016,0.061,-0.153,-0.923,-4529,12,222,2
0:00:00.673007,9,-124,-970,2,-11,2,-0.021,0.002,1.014,0.061,-0.153,-0.923,-4529,12,222,2
0:00:00.677591,0,-123,-976,0,-12,2,-0.025,0.0,1.013,0.069,-0.168,-0.923,-4529,12,222,2
0:00:00.687143,14,-124,-986,0,-13,1,-0.025,0.001,1.017,0.069,-0.175,-0.893,-1625,12,222,2
0:00:00.693283,7,-120,-969,1,-12,1,-0.022,0.002,1.017,0.092,-0.229,-0.893,-1625,12,222,2
0:00:00.702515,5,-114,-982,0,-10,1,-0.022,0.003,1.017,0.191,-0.206,-0.87,-1625,12,222,2
0:00:00.709711,11,-114,-983,0,-13,0,-0.023,-0.001,1.015,0.221,-0.214,-0.961,-1625,12,222,2
0:00:00.744001,11,-109,-981,0,-12,1,-0.022,0.001,1.01,0.099,-0.16,-1.038,-1625,12,222,2
0:00:00.744703,7,-123,-970,0,-13,1,-0.022,0.001,1.01,0.046,-0.122,-0.916,-1625,12,222,2
0:00:00.744764,6,-115,-972,-1,-13,0,-0.022,0.003,1.013,0.046,-0.122,-0.916,-1625,12,222,2
0:00:00.744811,11,-115,-965,0,-11,1,-0.023,0.002,1.015,0.137,-0.114,-0.862,-990,12,222,2
0:00:00.753356,5,-125,-985,-1,-11,1,-0.024,0.001,1.013,0.168,-0.008,-0.885,-990,12,222,2
0:00:00.765970,7,-116,-975,1,-12,2,-0.023,0.001,1.013,0.16,-0.092,-0.809,-990,12,222,2
0:00:00.775073,5,-123,-974,1,-13,1,-0.023,0.002,1.015,0.137,-0.122,-0.839,-990,12,222,2
0:00:00.785225,5,-119,-973,-1,-12,2,-0.024,0.004,1.015,0.053,-0.198,-0.862,-990,12,222,2
0:00:00.785290,9,-115,-970,-1,-12,2,-0.024,0.002,1.013,0.099,-0.137,-0.832,-990,12,222,2
0:00:00.785362,8,-119,-984,0,-10,1,-0.025,0.001,1.015,0.137,-0.076,-0.862,-990,12,222,2
0:00:00.785453,8,-123,-980,1,-11,2,-0.024,0.002,1.013,0.137,-0.076,-0.862,-8284,12,222,2
0:00:00.788457,3,-121,-976,2,-12,1,-0.024,0.002,1.013,0.145,-0.137,-0.938,-8284,12,222,2
0:00:00.804602,10,-123,-978,-2,-11,1,-0.023,-0.001,1.013,0.153,-0.114,-0.9,-8284,12,222,2
0:00:00.804667,2,-118,-980,1,-12,1,-0.022,0.003,1.014,0.183,-0.092,-0.893,-8284,12,222,2
0:00:00.810054,4,-117,-981,1,-10,1,-0.024,0.002,1.014,0.153,-0.153,-0.87,-8284,12,222,2
0:00:00.816138,5,-125,-978,1,-12,1,-0.026,0.003,1.015,0.214,-0.198,-0.847,-8284,12,222,2
0:00:00.825578,7,-117,-983,1,-12,2,-0.024,0.003,1.015,0.099,-0.16,-0.839,-8284,12,222,2
0:00:00.833973,7,-119,-982,0,-9,1,-0.023,0.002,1.015,0.076,-0.137,-0.9,9260,12,222,2
0:00:00.838083,1,-115,-967,-1,-12,-1,-0.022,0.002,1.015,0.076,-0.137,-0.9,9260,12,222,2
0:00:00.850862,5,-119,-985,0,-13,1,-0.023,0.0,1.015,0.107,-0.099,-0.847,9260,12,222,2
0:00:00.852055,-4,-121,-972,0,-13,0,-0.023,0.0,1.015,-0.023,-0.008,-0.87,9260,12,222,2
0:00:00.858190,10,-122,-977,1,-14,0,-0.022,0.001,1.014,0.061,-0.084,-0.839,9260,12,222,2
0:00:00.866696,0,-120,-972,0,-11,1,-0.023,0.001,1.013,0.114,-0.114,-0.87,9260,12,222,2
0:00:00.872136,3,-120,-976,0,-11,0,-0.023,0.001,1.014,0.107,-0.061,-0.793,9260,12,222,2
0:00:00.881035,0,-125,-997,0,-11,0,-0.025,0.003,1.014,0.13,-0.206,-0.847,-3597,12,222,2
0:00:00.896484,13,-114,-974,3,-13,1,-0.023,-0.0,1.018,0.122,-0.267,-0.954,-3597,12,222,2
0:00:00.898926,7,-122,-975,0,-12,0,-0.025,0.0,1.016,0.16,-0.099,-0.923,-3597,12,222,2
0:00:00.900667,4,-124,-974,1,-11,2,-0.026,0.002,1.015,0.16,-0.099,-0.923,-3597,12,222,2
0:00:00.909168,6,-121,-975,1,-11,2,-0.023,0.003,1.013,0.214,-0.145,-0.87,-3597,12,222,2
0:00:00.917695,0,-128,-978,2,-10,0,-0.021,0.003,1.015,0.221,-0.145,-0.877,-3597,12,222,2
0:00:00.921174,11,-122,-981,-2,-11,0,-0.021,0.003,1.015,0.214,-0.099,-0.954,-3597,12,222,2
0:00:00.928838,15,-123,-968,0,-10,1,-0.021,0.003,1.013,0.183,-0.206,-0.839,-3597,12,222,2
0:00:00.937279,4,-119,-983,-2,-11,0,-0.023,0.001,1.013,0.183,-0.099,-0.908,2818,12,222,2
0:00:00.942846,-1,-128,-973,-2,-11,2,-0.024,0.003,1.015,0.13,-0.168,-0.816,2818,12,222,2
0:00:00.951050,0,-120,-988,1,-13,0,-0.024,-0.0,1.014,0.107,-0.13,-0.862,2818,12,222,2
0:00:00.956368,4,-117,-983,-1,-12,0,-0.023,0.001,1.014,0.107,-0.13,-0.862,2818,12,222,2
0:00:00.967492,0,-121,-974,-2,-11,1,-0.023,0.001,1.012,0.122,-0.191,-0.862,2818,12,222,2
0:00:00.982540,4,-126,-989,1,-11,0,-0.026,0.002,1.013,0.221,-0.153,-0.885,2818,12,222,2
0:00:00.999506,8,-117,-973,-2,-12,1,-0.022,0.001,1.012,0.107,-0.076,-0.832,2818,12,222,2
0:00:01.000521,-4,-128,-964,-1,-11,0,-0.022,0.001,1.012,0.175,-0.137,-0.87,-1134,12,222,2
0:00:01.009977,10,-117,-969,0,-11,1,-0.023,0.0,1.011,0.114,-0.191,-0.938,-1134,12,222,2
0:00:01.012256,7,-124,-976,-2,-12,2,-0.023,0.003,1.016,0.092,-0.122,-0.946,-1134,12,222,2
0:00:01.015515,3,-117,-966,1,-13,2,-0.023,0.002,1.016,0.214,-0.252,-0.893,-1134,12,222,2
0:00:01.018886,0,-115,-971,0,-14,1,-0.025,0.003,1.017,0.214,-0.252,-0.893,-1134,12,222,2
0:00:01.026027,5,-119,-978,0,-12,1,-0.023,0.001,1.014,0.175,-0.359,-0.854,-1134,12,222,2
0:00:01.029066,0,-116,-977,-1,-12,1,-0.02,0.002,1.013,0.252,-0.336,-0.862,-1134,12,222,2
0:00:01.034655,5,-120,-978,-1,-12,3,-0.022,0.001,1.015,0.206,-0.237,-0.824,7546,12,222,2
0:00:01.049583,6,-119,-981,0,-11,1,-0.021,0.0,1.014,0.229,-0.16,-0.854,7546,12,222,2
0:00:01.049816,7,-114,-983,0,-11,1,-0.023,0.003,1.013,0.191,-0.122,-0.877,7546,12,222,2
0:00:01.054504,2,-119,-977,0,-10,1,-0.023,0.003,1.013,0.221,-0.122,-0.862,7546,12,222,2
0:00:01.061028,9,-122,-979,0,-9,2,-0.021,-0.0,1.015,0.168,-0.076,-0.87,7546,12,222,2
0:00:01.087077,4,-115,-976,0,-10,1,-0.022,0.002,1.016,0.168,-0.076,-0.87,7546,12,222,2
0:00:01.087147,1,-125,-978,-1,-11,1,-0.023,0.001,1.014,0.099,-0.153,-0.786,7546,12,222,2
0:00:01.087195,4,-119,-968,-3,-12,0,-0.023,0.002,1.013,0.076,-0.175,-0.854,-4062,12,222,2
0:00:01.089032,11,-107,-982,2,-11,1,-0.023,0.001,1.014,0.092,-0.175,-0.854,-4062,12,222,2
0:00:01.097141,6,-122,-981,-3,-12,1,-0.024,0.001,1.015,0.069,-0.16,-0.854,-4062,12,222,2
0:00:01.103015,6,-114,-970,1,-10,1,-0.023,0.002,1.014,0.145,-0.175,-0.916,-4062,12,222,2
0:00:01.116860,6,-116,-987,1,-12,2,-0.024,0.003,1.016,0.198,-0.229,-0.931,-4062,12,222,2
0:00:01.120070,11,-120,-981,1,-12,0,-0.024,0.003,1.016,0.175,-0.114,-0.916,-4062,12,222,2
0:00:01.125206,10,-118,-979,1,-13,1,-0.025,0.002,1.014,0.175,-0.114,-0.916,-4062,12,222,2
0:00:01.139606,3,-127,-981,1,-13,0,-0.022,0.002,1.015,0.114,-0.168,-0.931,-7012,12,222,2
0:00:01.139765,3,-120,-978,-1,-10,0,-0.022,0.001,1.013,0.122,-0.053,-0.771,-7012,12,222,2
0:00:01.146812,5,-119,-976,-1,-13,2,-0.023,0.001,1.015,0.198,-0.099,-0.763,-7012,12,222,2
0:00:01.152126,5,-123,-967,-1,-11,0,-0.024,-0.0,1.015,0.183,-0.107,-0.839,-7012,12,222,2
0:00:01.168452,0,-120,-984,-2,-12,1,-0.024,0.001,1.015,0.275,-0.175,-0.824,-7012,12,222,2
0:00:01.168555,9,-116,-982,1,-12,4,-0.024,0.0,1.016,0.153,-0.107,-0.877,-7012,12,222,2
0:00:01.173209,12,-122,-987,0,-11,0,-0.023,0.004,1.013,0.168,-0.13,-0.839,-7012,12,222,2
0:00:01.183141,5,-117,-994,-2,-10,2,-0.023,0.003,1.015,0.069,-0.183,-0.862,-2945,12,222,2
